Postcode_Number,District, District_latitude, District_longitue,Neighbourhood,Neigh_latitude,Neigh_longitude,Zipcode,Street,Latitude,Longitude
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981BA,Koningin Julianalaan,52.06675654,5.206552173
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AZ,Runnenburg,52.06397008,5.19459486
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AX,Maatschapslaan,52.06483857,5.195828577
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AW,Maatschapslaan,52.06436274,5.196518968
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AV,Maatschapslaan,52.06587415,5.195808014
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Vechten,52.06447103,5.172355303,3981AT,Provincialeweg,52.06422003,5.17305609
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Vechten,52.06447103,5.172355303,3981AS,Provincialeweg,52.06444342,5.184115365
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AR,Provincialeweg,52.0667173,5.194812891
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AP,Provincialeweg,52.0671711,5.198193834
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Vechten,52.06447103,5.172355303,3981AN,Provincialeweg,52.06377033,5.179672009
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AM,Provincialeweg,52.06549116,5.192392217
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AL,Provincialeweg,52.06685041,5.199135348
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AK,Rumpsterweg,52.06240537,5.216291344
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AJ,Kosterijland,52.06147727,5.208224943
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AH,Schoudermantel,52.06100966,5.212166794
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AG,Schoudermantel,52.06008761,5.216125727
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AE,Schoudermantel,52.06281192,5.209969373
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AD,Stationsweg,52.06585195,5.204076858
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AC,Stationsweg,52.06427876,5.206842698
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AB,Stationsweg,52.06607774,5.202328553
3981,Wijk 00 Bunnik,52.06167851,5.18562534,Bunnik,52.06806954,5.20162778,3981AA,Stationsweg,52.06429959,5.205860289
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LM,Mytylweg,52.07642377,5.153120657
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LL,Jaagpad,52.07258608,5.155908001
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LK,Blauwe-Vogelweg,52.08055467,5.154977158
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LK,Mytylweg,52.08055467,5.154977158
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LJ,Laan van Maarschalkerweerd,52.0760048,5.149443278
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LH,Mereveldseweg,52.06017765,5.150876979
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LG,Rijndijk,52.07290909,5.140664697
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LE,Koningsweg,52.07256265,5.148812922
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LD,Koningsweg,52.07560076,5.143173116
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LC,Koningsweg,52.06609134,5.156426506
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LB,Koningsweg,52.0675745,5.154108776
3585,Wijk 05 Oost,52.08246758,5.155818257,Maarschalkerweerd en Mereveld,52.07011376,5.150405673,3585LA,Koningsweg,52.07236069,5.145448548
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZZ,Dirk Wittelaan,52.08580501,5.15800496
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZX,Fien de la Marlaan,52.08505087,5.159160769
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZW,Fien de la Marlaan,52.08574615,5.158560693
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZV,Johan Buziaulaan,52.08651055,5.157060476
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZT,Johan Buziaulaan,52.08695049,5.156281062
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZS,Wim Sonneveldlaan,52.08575218,5.159361466
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZR,Wim Sonneveldlaan,52.08637138,5.158582044
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZP,Wim Sonneveldlaan,52.08706983,5.157245036
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZN,Wim Sonneveldlaan,52.0875895,5.156134287
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZM,Enny Vredelaan,52.08472334,5.160566002
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZK,Enny Vredelaan,52.08480756,5.160344324
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZH,Enny Vredelaan,52.0849101,5.160133392
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZE,Enny Vredelaan,52.08517056,5.160267551
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZC,Enny Vredelaan,52.0853252,5.160186274
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ZB,Enny Vredelaan,52.08548382,5.160127694
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SN,Bisschopssteeg,52.08281977,5.175715003
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SL,Bisschopssteeg,52.08280132,5.175724158
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SK,Bisschopssteeg,52.08281754,5.175733172
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SJ,Bisschopssteeg,52.08287185,5.175619993
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SH,Bisschopssteeg,52.08290153,5.175604577
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SG,Bisschopssteeg,52.08291551,5.175613249
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SE,Bisschopssteeg,52.08293431,5.175609116
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SC,Bisschopssteeg,52.08294069,5.175622875
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584SB,Bisschopssteeg,52.08294991,5.175589874
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LP,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LN,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LM,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LL,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LK,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LJ,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LH,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LG,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LE,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LD,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LC,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LB,Leuvenplein,52.08558879,5.173524468
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584LA,Leuvenplein,52.08540212,5.174721787
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HT,Albert van Dalsumlaan,52.08822483,5.153982494
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HS,Albert van Dalsumlaan,52.08835357,5.1544797
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HR,Albert van Dalsumlaan,52.08878595,5.154295251
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HP,Albert van Dalsumlaan,52.08914137,5.153892933
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HN,Albert van Dalsumlaan,52.08910147,5.153246402
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HM,Albert van Dalsumlaan,52.08894673,5.152784936
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HL,Albert van Dalsumlaan,52.08874116,5.152177663
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HK,Albert van Dalsumlaan,52.08849976,5.151407196
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HJ,Albert van Dalsumlaan,52.08835729,5.150854605
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HH,Albert van Dalsumlaan,52.08812661,5.150345924
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HG,Albert van Dalsumlaan,52.08774114,5.150383989
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HE,Albert van Dalsumlaan,52.08746254,5.150374063
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HD,Albert van Dalsumlaan,52.08701702,5.150423423
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HC,Albert van Dalsumlaan,52.08658297,5.150172236
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HB,Albert van Dalsumlaan,52.08609411,5.150071223
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584HA,Albert van Dalsumlaan,52.08583716,5.149744495
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GV,Jan Muschlaan,52.08632708,5.152694856
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GT,Eduard Verkadelaan,52.0886986,5.153006044
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GS,Eduard Verkadelaan,52.08816573,5.151363746
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GR,Magda Janssenslaan,52.08728156,5.154495375
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GP,Magda Janssenslaan,52.08760956,5.154303324
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GN,Rika Hopperlaan,52.08784335,5.153330734
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GM,Rika Hopperlaan,52.08773549,5.153037095
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GL,Esther de Boer-van Rijklaan,52.0871165,5.153086742
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GK,Fie Carelsenlaan,52.0873977,5.152335366
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GJ,Fie Carelsenlaan,52.08727796,5.152015533
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GH,Louis Bouwmeesterlaan,52.08814818,5.153832265
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GG,Louis Bouwmeesterlaan,52.08810479,5.152517321
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GE,Louis Bouwmeesterlaan,52.08692505,5.151179253
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GD,Cor Ruyslaan,52.08559176,5.150827374
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GC,Paul Huflaan,52.08628537,5.151870794
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GB,Paul Huflaan,52.08623323,5.151545929
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584GA,Louis Saalbornlaan,52.0855454,5.151720561
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584EZ,Lundlaan,52.08783405,5.178351703
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ES,Prins Hendriklaan,52.08433338,5.150479333
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584ER,Prins Hendriklaan,52.08479568,5.149157959
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EK,Prins Hendriklaan,52.08394865,5.150156854
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EJ,Kriekenpitplein,52.08238005,5.147185231
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EH,Kriekenpitplein,52.08247243,5.146572161
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EG,Kromhoutweg,52.08313676,5.149740339
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EE,Maupertuusplein,52.0824468,5.148141135
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584ED,Campusplein,52.08351831,5.148332721
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EC,Kriekenpitplein,52.08288035,5.146500436
3584,Wijk 05 Oost,52.08246758,5.155818257,Galgenwaard en omgeving,52.08079149,5.148299771,3584EB,Elmarelaan,52.08368079,5.146728531
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584EA,Lundlaan,52.08948396,5.180034192
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DZ,Cambridgelaan,52.08272603,5.17204929
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DX,Salamancapad,52.08430712,5.17500439
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DW,Cambridgelaan,52.08273678,5.172463776
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DV,Cambridgelaan,52.08231772,5.172465677
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DT,Cambridgelaan,52.08231772,5.172465677
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DS,Cambridgelaan,52.08213758,5.17246625
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DR,Cambridgelaan,52.08213758,5.17246625
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DP,Cambridgelaan,52.08195832,5.172465097
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DN,Cambridgelaan,52.08195832,5.172465097
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DM,Cambridgelaan,52.08177847,5.172467447
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DL,Cambridgelaan,52.08177847,5.172467447
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DK,Cambridgelaan,52.08159873,5.172468324
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DJ,Cambridgelaan,52.08159873,5.172468324
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DH,Cambridgelaan,52.08141742,5.172474008
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DG,Cambridgelaan,52.08141742,5.172474008
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DE,Cambridgelaan,52.08157492,5.172004157
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DD,Cambridgelaan,52.08157492,5.172004157
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DC,Cambridgelaan,52.08192631,5.172052201
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DB,Cambridgelaan,52.08212211,5.172052003
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584DA,Cambridgelaan,52.08230862,5.172052216
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CZ,Rijnsoever,52.0776914,5.190351278
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CX,Heidelberglaan,52.08602049,5.17960185
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CW,Bunnikseweg,52.08601989,5.190046831
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CW,Hoofddijk,52.08601989,5.190046831
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CV,Harvardlaan,52.0903064,5.172218348
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CT,Uppsalalaan,52.09074847,5.177258651
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CS,Heidelberglaan,52.08619389,5.176407334
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CR,Toulouselaan,52.08077182,5.174519163
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CP,Münsterlaan,52.08362606,5.18015487
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CM,Yalelaan,52.08352957,5.180945379
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CL,Limalaan,52.08150734,5.18457504
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CL,Yalelaan,52.08150734,5.18457504
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CK,Jenalaan,52.08180175,5.184971361
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CJ,Bolognalaan,52.08329509,5.176715572
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CH,Padualaan,52.08527818,5.169812498
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CG,Universiteitsweg,52.08691114,5.177094637
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CE,Leuvenlaan,52.08626787,5.170968505
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CE,Cambridgelaan,52.08626787,5.170968505
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CD,Budapestlaan,52.08779591,5.16789012
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CC,Princetonplein,52.08777191,5.165464272
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CC,Genèvelaan,52.08777191,5.165464272
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CB,Princetonlaan,52.08870231,5.166797236
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CB,Helsinkilaan,52.08870231,5.166797236
3584,Wijk 05 Oost,52.08246758,5.155818257,De Uithof,52.08530089,5.176385138,3584CA,Sorbonnelaan,52.08612531,5.164028086
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BX,Newtonlaan,52.09135847,5.149161333
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BW,Varrolaan,52.09148441,5.152157411
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BV,Euclideslaan,52.09055732,5.151866945
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BT,Varrolaan,52.091168,5.151504666
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BS,Euclideslaan,52.09042396,5.150824334
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BR,Euclideslaan,52.08986394,5.150153977
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BP,Newtonlaan,52.09059905,5.149416566
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BN,Euclideslaan,52.09082147,5.150292201
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BM,Euclideslaan,52.08973992,5.149467751
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BL,Euclideslaan,52.08953954,5.14831493
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BK,Daltonlaan,52.08777323,5.159774401
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BJ,Daltonlaan,52.08731598,5.159591951
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BH,Newtonlaan,52.09038295,5.14813812
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BG,Merkesstraat,52.0954902,5.146132422
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BE,Biltsestraatweg,52.09583852,5.14749135
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BE,Offerhausweg,52.09583852,5.14749135
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BD,Oostbroekselaan,52.09432653,5.156564784
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BC,Galileïlaan,52.09320971,5.149390251
3584,Wijk 05 Oost,52.08246758,5.155818257,Rijnsweerd,52.08991711,5.154256331,3584BB,Pythagoraslaan,52.09269011,5.148606669
